 ['forest  feature  index'] , ['forest  rank'] , ['forest  word'] , ['SGD  feature  index'] , ['SGD  rank'] , ['SGD  word'] , ['logistic  feature  index'] , ['logistic  rank'] , ['logistic  word'] 
1822,0.025274425266742829,professional,469,14.441377214215306,commodities,291,1.1670059750326649,bond
2264,0.01907167985260708,subscription,335,10.956858134411132,buyer,1003,1.0517759247429055,fund
1003,0.017963556819804924,fund,1229,10.44114309108021,inventory,1008,1.0472867373329702,funds
1555,0.01280893551296688,need,1981,10.214876153962019,reporting,469,0.95679517417636484,commodities
1008,0.010116906742731292,funds,2150,9.6566262392079381,silver,1,0.87303567108519176,000
2062,0.0099903518228224384,savings,2373,9.1369917122670383,turnover,99,0.77123188405342247,account
330,0.0086792594812088314,buy,1169,8.6875423229691062,income,1229,0.75602530216776154,inventory
69,0.0086378563405440489,45,464,8.6639584182623288,commercial,2085,0.74864469189742733,securities
20,0.0081113499257159279,15,2085,8.4148032685869527,securities,335,0.7396879320494103,buyer
485,0.0080822181107188806,company,1008,8.4142694466837753,funds,330,0.73702900762491441,buy
820,0.0080392186592449424,equity,1226,8.356403965293083,internal,1449,0.73451827097869693,margin
35,0.0080144970866416702,2012,1,8.1975615250475578,000,350,0.72523012014106703,cap
993,0.0077853491234265298,free,1248,8.0988617625870081,investments,2373,0.68781603566763627,turnover
2160,0.0075376929352278911,situations,1626,7.5561464668733782,operations,143,0.68337570047403262,advisor
1238,0.0075209195459773935,investment,126,7.4436767639009878,added,1981,0.66699156956734429,reporting
49,0.0074646125283731376,25,1897,7.1733740626501579,ratios,1799,0.66574654505592945,private
2405,0.0074315988727920402,used,1614,7.1526712568255233,online,2226,0.65176632530039014,stock
251,0.0073589576123369322,balance,710,7.0963450956357415,discount,1248,0.64528699075219709,investments
2331,0.0065877196576533889,times,1300,7.0102795288133306,land,840,0.64052836727838025,event
469,0.0065710404668490692,commodities,1696,6.6284506378230414,perception,35,0.60833583667557012,2012
727,0.0063341490234656277,does,260,6.6124705109200672,banks,1542,0.59658957812155178,mutual
250,0.0061898288062479448,bad,1578,6.6056885601058406,notes,1735,0.57137336665887684,pm
1770,0.0060799818176770389,predict,330,6.5513880594873282,buy,1321,0.56716311734792468,lease
2408,0.0059869153134496185,using,840,6.5498169604241525,event,1039,0.53998613377860416,gold
2365,0.0059480816376018247,true,2076,6.2597317016410914,sec,2038,0.53919658697230766,risks
1677,0.0056717129478904655,past,1799,6.0154576973911382,private,940,0.52877421393461899,financial
520,0.005199142764209636,concern,1694,5.8451907923452247,percent,2211,0.52429922972342657,start
478,0.0051123068913819557,companies,291,5.763726565574073,bond,710,0.52326398836850652,discount
1022,0.0050982623303318861,generate,622,5.6963077981486281,data,156,0.5199119389323521,agreement
1554,0.0050886152543718416,necessary,1321,5.693403840410963,lease,1230,0.50428655234840092,invest
216,0.0050476871926207079,asset,272,5.685565634461339,behavior,1614,0.49976190609113696,online
1811,0.0050247279796483959,produce,20,5.6439711649398907,15,963,0.49325703904514911,firm
2487,0.0049307236289362595,wishes,1654,5.5775770892976553,ownership,2346,0.4856907442077944,trade
684,0.0049280197906071853,determine,99,5.5367880642547425,account,1169,0.48100015070813307,income
2005,0.0049182322238523367,responsibility,1735,5.5335270698837853,pm,427,0.48085421339685386,client
539,0.004904506736416403,considered,370,5.5118503118786997,cash,14,0.47499651051098651,12
291,0.0047679463138093079,bond,166,5.404285401647158,allowed,2356,0.47369505158400338,transfer
1037,0.0047241499184393979,goes,156,5.3131461354241036,agreement,464,0.47196765923602479,commercial
790,0.0046521303240021124,employee,866,5.3050230083461685,expectations,2150,0.46830655568543028,silver
2226,0.0046135895817426883,stock,350,5.2801871164850125,cap,1353,0.4652125570933216,liquid
1376,0.0045838277069234481,long,1021,5.268748330759264,generally,1049,0.45552148735832937,government
1882,0.0045537063249811577,quickly,2362,5.2120353762905882,trends,1543,0.44927002682938366, mutual  fund 
697,0.0044016477697974982,different,1441,5.1821725088114308,managers,1800,0.42744751954443838, private  equity 
898,0.0043502055569165704,factors,1864,5.1655191880451463, purchase  price ,2413,0.42361170113586183,valuation
129,0.0043417558103567054,additional,421,5.1535142115178223,class,20,0.41988133056719468,15
294,0.0042928988204845257, bonds  issued ,427,5.1533196810547466,client,443,0.41872039825384,come
1057,0.0042143324797725501,greater,2413,5.0916034448875873,valuation,1662,0.41630358975594928,paper
244,0.0041651640195791437,away,2301,5.0733512015886815,technical,260,0.41367981300807471,banks
1166,0.0041127399625980315,include,405,5.0418133306445752,checking,1696,0.40941530523855463,perception
2114,0.0041083696856599747,set,2457,5.025622372798102,washington,2015,0.40890475227554274,retirement
2515,0.0040655887629699348,yield,2211,5.0222659799748479,start,1724,0.40753428270006264,planner
1799,0.0040618967814958374,private,244,4.9732891474066552,away,2362,0.39603029462400369,trends
1468,0.0040498131776972859,matter,1564,4.9727142845073917,new,1007,0.39356230106258744,funding
1614,0.0039715586487993251,online,2361,4.9454208474577452,trend,2359,0.39257932831356995,treasury
1462,0.0039530444406619594,markets,1049,4.9281025033431378,government,181,0.39004004685757848,annuity
2511,0.0039234213829680079,year,570,4.86405286391087,core,941,0.38925698369217526, financial  advisor 
1,0.0039185603584988935,000,2264,4.8288344445194662,subscription,2361,0.38607442028376926,trend
598,0.0038809514577119579,creating,1025,4.8177802013649336,generating,1915,0.37268573163644048,really
264,0.0038666072364323691,basically,1795,4.666972487063358,print,311,0.37251682416569276,brokerage
2350,0.003857773827066798,trades,2038,4.6647009202247931,risks,1706,0.37208091003890142,person
277,0.0038483134337505332,best,1289,4.6512838891749553,kids,585,0.37161462719738114,country
1394,0.0038401732232643988, lot  money ,1057,4.641818500810019,greater,7,0.37133934275130942,10
877,0.0038358717164437388,experts,2504,4.5952309035448753,worth,331,0.37076552370972432, buy  sell 
1843,0.0037651743724988252,property,727,4.5717418405056023,does,1460,0.37027590980874114,marketing
1652,0.0037643347718965604,owner,654,4.5557714449242939,definition,2350,0.36759880316850474,trades
638,0.0037524949221091849,decide,636,4.4647219248329773,december,1822,0.36674039293266236,professional
270,0.0037111917787277016,begins,2350,4.4313319880150166,trades,174,0.36591478896853652,analysis
413,0.0037036419363926736,choose,2380,4.4107770256292529,types,1897,0.36531556385548003,ratios
849,0.0036922147214458259,exchange,1820,4.4096903560003664,products,2512,0.36095389332933142,years
1282,0.0036702474370470398,just,1238,4.3953342337178194,investment,1300,0.35954872010887062,land
1077,0.0036612930303083747,handled,1280,4.2929439677932164,july,1004,0.35499169732491137, fund  manager 
351,0.0035932389060564889,capital,1009,4.2682733587068613,future,126,0.35499087080840835,added
335,0.0035773114130769482,buyer,129,4.2292986928619047,additional,782,0.34733647847752536,email
2286,0.0035116382128721479,takes,2346,4.226789889178332,trade,622,0.34583925879274213,data
2341,0.0034517096236214963,total,2254,4.2014992386583589,study,389,0.34462745114531479,certificates
1642,0.0034395029120789797,original,1181,4.1922264818706498,india,2264,0.34456327357412031,subscription
873,0.0034236107425583695,experienced,588,4.1867106216280847,coupon,1341,0.34151090817664781,life
1038,0.0033981285859231956,going,1586,4.1689188124561465,numbers,1562,0.34007636133213676, net  worth 
608,0.0033906340572577636,currency,443,4.1594193942880855,come,1654,0.33855504402186137,ownership
1461,0.0033883091962095867,marketplace,1543,4.1568065736772981, mutual  fund ,2062,0.33824580048466779,savings
197,0.0033824563721954228,appropriate,497,4.1475738413472136,compare,727,0.33648638101209238,does
257,0.0033677063072750126,banking,1629,4.1382931218872985,opportunities,1766,0.33595197846621089,practices
815,0.003358529913896778,equal,1218,4.1293480554025219,insured,2349,0.33576691049118534,traders
1982,0.0033391785918560233,reports,1727,4.1289613647200802,planning,2233,0.33473364749656231,stockholder
1333,0.0033362828141192901,let,2345,4.122058898762627,track,953,0.33425399603012851, financial  planner 
1259,0.0033356513806715718,involved,1662,4.1101626435517851,paper,1268,0.33229592082322645,issuer
1160,0.0033199710844434445, important  note ,292,4.1056011391476162, bond  issue ,1393,0.33218321119303934,lot
1151,0.003308096176489723,illegal,219,4.1029395421240844,assets,255,0.33156676118986517,bank
1341,0.0033066302271610032,life,2029,4.0759193755171808,rights,405,0.32925658480777048,checking
1894,0.0033044813534047401,rates,1004,4.0220793298070801, fund  manager ,2228,0.32891451861174043, stock  company 
1702,0.0033028326155215095,performs,964,4.0193347333337623,firms,166,0.32630320075308161,allowed
1099,0.003298012348003638,held,2228,4.0186495558505264, stock  company ,1179,0.32604021103196917,index
1640,0.0032928909558577824,organization,1310,4.0167541423378541,laws,1192,0.32473567902031064,inflation
666,0.0032722049955307255,depends,1353,3.9757189980817071,liquid,2504,0.32453332756742981,worth
443,0.0032638142729282393,come,1271,3.9665870384151973,item,157,0.32265505711707537,agreements
1972,0.0032329423828167713,remains,691,3.9544257345158393,development,266,0.32180308748906566,basket
1122,0.0032092292047021325,holdings,101,3.9453071923498291,accountants,1615,0.32013515986337937,open
2296,0.0032079929205894404,tax,1677,3.9419420666437603,past,1043,0.32010981472391953, good  financial 
796,0.0031623500807413168,ended,1707,3.9243880031839171,personal,1370,0.31916528630346613,loan
2478,0.0031272161868807573,wide,1898,3.8641049791565893,raw,2122,0.31702761479945873,share
1443,0.0031186723428202052,manner,552,3.8185156827544926,context,1021,0.31649904228335585,generally
392,0.0031077298872096365,chance,346,3.8139219465868881,called,1289,0.31573223276743284,kids
1159,0.0030849423401519927,important,585,3.7898736059082441,country,1707,0.31535414109613019,personal
2011,0.0030828704502620899,results,1931,3.7739974387556816,record,1057,0.3151973644731525,greater
703,0.0030785096096606302,direction,1415,3.7640851826291137,majority,1337,0.31206837996856801,levels
376,0.003042016737731165,causes,1825,3.7190521656964357,profile,1218,0.3070194654979258,insured
124,0.0030337370678036545,actually,1541,3.6890948221798885, municipal  bonds ,1354,0.30666081579170434, liquid  assets 
1796,0.0030251677022922986,prior,1370,3.6859243030178477,loan,830,0.30651902648833368,established
1065,0.0030236956600988734,growing,181,3.6679617860831208,annuity,337,0.30629202414895274,buying
1915,0.0030113804919065803,really,2154,3.6631372038253303,simply,1009,0.30517562182517666,future
1944,0.0029858211665200292,regarding,1702,3.6442629451931596,performs,370,0.30341963389559046,cash
1668,0.0029775210896540775,particularly,1566,3.6398200877785896, new  business ,421,0.30311011528338933,class
2239,0.0029525511937737864,store,2250,3.5742874539949319,structure,1264,0.30237428393934718,ira
1030,0.0029349437654207565,given,703,3.5639376692160751,direction,1217,0.30235917935158102, insurance  company 
2311,0.0029108146624969551,term,1855,3.5521972747407977,provisions,1687,0.30052836867369404,people
500,0.0028730731762647856,comparison,191,3.5338433901741344,applied,1555,0.29939198751956336,need
2166,0.0028626013795990781,small,386,3.5322659251622324,certain,1677,0.29622074102374801,past
396,0.0028430503623867063,changes,2006,3.5276232649585824,responsible,239,0.29513975589880231,available
2194,0.0028031173036566358,speculation,2021,3.5254490355012424,revenue,573,0.29512704939940149,corporation
2282,0.0027951912209657381,supposed,2016,3.5245162572565376,return,140,0.29386277118012516,advice
1788,0.0027887846420550045,prices,2251,3.5071457560567363,structured,1920,0.29358916833419535,received
2006,0.0027830544041298109,responsible,913,3.4852537776729879,fast,1682,0.29286013797587618,payments
1662,0.0027717198384440678,paper,830,3.4774875213767373,established,390,0.29117978723927851,certified
1623,0.0027495164912101659,operating,1920,3.4628934997526133,received,557,0.29096049851834305,contracts
1190,0.0027482489978681362,industries,1562,3.4603322358990956, net  worth ,1238,0.28740853933349442,investment
1272,0.002736552409694064,items,2234,3.4539138000235488,stockholders,613,0.28545597567499092,customer
825,0.0027311886890829902,especially,2207,3.4469617467967453,stake,101,0.28502763251800689,accountants
1235,0.0027262042261224136,investigation,2317,3.4414851954228363,thanks,1694,0.28465729274749829,percent
2250,0.0027156533360938708,structure,500,3.4280196347189036,comparison,497,0.28416276704386489,compare
369,0.002712171887034757,cases,2412,3.419194771378415,valuable,2029,0.28369716522682664,rights
1863,0.0027044304683339813,purchase,2318,3.4118901179235772,theory,943,0.28294706001470404, financial  cents 
1481,0.0027012228409356428,measure,1546,3.4116921376669054,nation,1310,0.27955768846765278,laws
1223,0.0026986110976655996,interested,1217,3.4116185801420298, insurance  company ,2333,0.27831389271968154,title
1650,0.0026870800795008539,owed,535,3.4095785790217938,conservative,1629,0.2782485354704019,opportunities
2147,0.0026748015553401073,significant,1192,3.3898016046978077,inflation,1578,0.27782237822521422,notes
634,0.0026639454238512215,debts,1224,3.3855250775520602,interesting,2096,0.27685602038516849,sell
859,0.0026594882267186367,existing,1531,3.366784468617062,mortgage,2380,0.27671722700997914,types
239,0.0026581893268062791,available,1766,3.3660414308432771,practices,2427,0.27661508600880735,ve
1191,0.0026550708642845205,industry,1304,3.3443652170635505,larger,1547,0.27338109506741953,national
1599,0.0026483161433346015,offered,1265,3.3401318303686613,isn,1483,0.27136375798402257,measurement
337,0.0026464486454962173,buying,1460,3.3395916334684554,marketing,1280,0.27064220501301034,july
640,0.0026330961936618944,decides,7,3.3294317902253345,10,2006,0.27060670099212586,responsible
1542,0.002629852352428512,mutual,2452,3.3257888337790873, wall  street ,2317,0.27059096544755218,thanks
1383,0.0026194097270349315,looking,1548,3.3246917929177848,nations,272,0.27047055239806295,behavior
1636,0.0025992706790348746,order,613,3.3239308032836208,customer,1265,0.27021007425884658,isn
1052,0.0025876681672867994,great,1940,3.3216886606703211,referred,672,0.27015765582428436,derivative
2144,0.0025796780609124289,sign,1041,3.3028235272991222,good,654,0.26898124662999379,definition
1678,0.0025694259780560508,pay,2240,3.2610031433396371,stores,2076,0.26817830917585578,sec
504,0.0025579908064005722,competition,164,3.2439727788202322,allocation,2452,0.26762511420986052, wall  street 
2130,0.0025368475420516805, shares  stock ,1763,3.2400358412042269,power,422,0.26698282501164228,classes
1049,0.0025125600936638424,government,336,3.2375220929496602,buyers,1634,0.2663205558299323,options
2359,0.0025012055196796871,treasury,401,3.2326616620487605,charts,1441,0.26538631812752889,managers
193,0.0024891598004515383,apply,2062,3.2195716901264166,savings,2451,0.26513679840256776,wall
1236,0.0024878436071276489,investing,751,3.2168229306449065,duties,388,0.26446325913623986,certificate
1107,0.002479373558554493,higher,1112,3.2141437563337458,hired,1727,0.26247661799714311,planning
579,0.0024736711825330991,costs,1106,3.1912753574055746, high  risk ,1626,0.2621845112087503,operations
2353,0.0024328878744734085,training,266,3.1855373820268156,basket,2448,0.26177036965960776,wait
2151,0.0024257331084011659,similar,422,3.1834778677997106,classes,380,0.26124433144927756,cents
2122,0.0024215646192313283,share,1252,3.1799178931685876, investors  buy ,223,0.26094305518100863,assistance
1602,0.0024177857294778054,offers,423,3.1766199889643221,classified,2245,0.25910499639625989,street
1918,0.0024117845298367137,reasons,2478,3.1690812152072314,wide,2457,0.25729344998295772,washington
589,0.002410365707172638,course,2451,3.168768413668607,wall,333,0.25649158582581966, buy  stock 
127,0.0024087279431096137,adding,1769,3.1340430719883914,predetermined,296,0.25618613923385908,book
1162,0.0024076832709483582,improve,2356,3.1140582306475522,transfer,703,0.25500399440129917,direction
2177,0.0024021365714257904,solid,2186,3.1054498005249638,space,570,0.25465662005744177,core
913,0.0023948057568135596,fast,1361,3.1039926928910329,little,1742,0.25461179799543082,policy
1626,0.0023877826575818915,operations,673,3.0935449849754693,derivatives,2036,0.25376840592937744, risk  management 
1687,0.0023842043037432753,people,2233,3.0929025135761936,stockholder,811,0.25292126364515644,entity
1756,0.0023714434258474571,possible,1921,3.0896366100643502,receives,2242,0.2529060101650617,strategic
1896,0.0023705135417494338,ratio,35,3.0620573116157668,2012,714,0.25277795341081122,distribution
1336,0.0023687225078622186,level,2280,3.0405605551455266, supply  demand ,290,0.25264596102372361,board
2161,0.0023639436006677979,size,9,3.039351926065986,100,131,0.25212146091020959,address
2101,0.0023593467785353065,selling,157,3.0237438988818837,agreements,1855,0.25204507475557225,provisions
321,0.0023585577612606889,bulk,11,3.0229953523408901,11,1540,0.25165702245739024,municipal
2404,0.0023551098306596524,use,131,3.0191436627478043,address,8,0.24986521818759971, 10  000 
1886,0.0023533438866850014,raising,997,3.0190560092904559,friend,1457,0.24965912436040302, market  share 
2444,0.002343852247413149,volatility,389,3.0122171968909135,certificates,802,0.24915595489399389,ensure
983,0.0023072764076772162,form,1540,2.9896870139372451,municipal,1541,0.24907371415002821, municipal  bonds 
1393,0.002305801625953625,lot,470,2.9867093004012482,commodity,1052,0.24905296874965996,great
1471,0.0023039364318372278,maturity,1064,2.9774150321933006,grow,1257,0.24719236664051444,invests
386,0.0023024033609228465,certain,1354,2.9591053054688641, liquid  assets ,1741,0.24543855348229601,policies
1370,0.0022987048356094809,loan,2314,2.9518504355704076, term  used ,2376,0.24520680862864144,type
585,0.0022929916896691853,country,1800,2.9518236570669423, private  equity ,1338,0.24448933843353746,leverage
1648,0.0022842886698056664,overall,484,2.9471614022991157, companies  use ,954,0.24445019912857974, financial  planning 
2154,0.0022755710809941763,simply,2466,2.9458232091154568,wealthy,470,0.24298274952838128,commodity
1538,0.0022517315711617684,moving,223,2.9404379547363662,assistance,492,0.24205964585580167, company  financial 
724,0.0022068254963145653,document,1185,2.9296184039041813,individual,2230,0.24138618287115213, stock  market 
1920,0.0021952431104924554,received,2282,2.9246359980818668,supposed,404,0.23949155293318658,check
1719,0.0021941580060347429,place,641,2.9192400612326979,deciding,591,0.23720023150935871,cover
561,0.0021854440041262054,controlling,775,2.9112428867642945,efficient,866,0.23691893931064761,expectations
2181,0.0021804815791628828,sort,284,2.9050986677131472,bigger,1041,0.23473952714479562,good
268,0.0021102146376495916,begin,713,2.9044616603653037,distributed,2099,0.23236589621572612,seller
718,0.0021024795957795463,divided,2050,2.9040604226748381,safe,67,0.23215897733117713,40
1307,0.0020964729680895068,later,1542,2.8959951479619694,mutual,1224,0.23208040397002735,interesting
1826,0.0020932789254327331,profit,1268,2.8913940084484406,issuer,244,0.2297068567907552,away
846,0.0020929575859142506,examples,1858,2.8777887651333667,publicly,753,0.22788269954486542,early
1226,0.0020920468543427634,internal,896,2.8670082748803778,fact,49,0.22748901159112456,25
1545,0.0020906684181576417,names,1822,2.8661110036500421,professional,1785,0.2266860905533245,price
1245,0.0020888517732184759, investment  portfolio ,1350,2.8527714282543637,lines,733,0.2257119297427114,doing
1897,0.0020849961778875757,ratios,1272,2.8341362077115244,items,1559,0.22566477487527969,needs
2012,0.0020823910162176495,retail,2296,2.8215093635325013,tax,2284,0.22557359992302489,systems
1013,0.0020799778905438732,gain,812,2.8213390347396068,entrepreneurs,129,0.22527900712758575,additional
1464,0.0020731514424029091,match,963,2.8053162803800316,firm,386,0.22363363250116372,certain
2085,0.0020714157487597327,securities,1919,2.768548529891635,receive,54,0.22356876939084544,27
1124,0.0020703836362597977,home,311,2.7650832541218895,brokerage,535,0.22285532637084904,conservative
583,0.0020543690516154371,counter,1338,2.7648505951456905,leverage,336,0.2220642889404767,buyers
840,0.0020471111918315501,event,1711,2.7594603896732917,perspective,1825,0.22160490234056807,profile
1751,0.0020408984421598541,position,1724,2.7407066976178669,planner,1795,0.22084995394745491,print
2414,0.0020392506678961397,value,2434,2.73675056536212, venture  capital ,1931,0.22045996623934994,record
2248,0.0020346181631980195,strike,1741,2.7299008033709975,policies,1366,0.22014918310883411,ll
677,0.0020200019218615185,designed,811,2.7248125844243574,entity,2314,0.21832334880387749, term  used 
2033,0.0019938096978002824,risk,217,2.7008673039309081, asset  allocation ,1098,0.21754134223819888, hedge  funds 
694,0.0019876868528732614,differ,2487,2.6927955735716815,wishes,636,0.21582240669586461,december
192,0.0019798320110789923,applies,14,2.6867217275137505,12,1085,0.21577330933816558,hard
240,0.0019786079512866769,average,1215,2.6790217896929902,insurance,1630,0.21444399223009122,opportunity
1083,0.0019316897365309605,happens,140,2.6786804997579812,advice,11,0.21439162515734123,11
1477,0.0019033774422862546,meaning,1341,2.6520039413792036,life,401,0.21385743490521719,charts
1868,0.0018868949574273909,purchasing,690,2.6457337357646487,developing,282,0.21141573956489046,big
2302,0.001882227467725546,techniques,1892,2.6423406876387925,rate,1603,0.21013320595959301,office
394,0.0018796703409228999,change,8,2.6361904028170895, 10  000 ,713,0.20944559324009315,distributed
1909,0.0018772070380770733,ready,1483,2.6315036883917293,measurement,2033,0.20933423132722431,risk
322,0.0018223905326442149,business,1684,2.6314991108559855,pays,2254,0.20712635485835945,study
481,0.0018010392009201299, companies  need ,1560,2.6274197627049602,negative,1758,0.20605179304924137,post
1247,0.0017887966396193504, investment  time ,1449,2.6121885626529355,margin,391,0.20592416984939099, certified  financial 
157,0.0017859963905799948,agreements,1608,2.6071257949785553,oil,552,0.2053721764409851,context
1250,0.0017773657532798783, investor  buys ,1979,2.6018242640350961,report,517,0.20485655620953061,comprehensive
2218,0.0017574159363345082,statements,410,2.5914725772159963,china,2052,0.20253185656369596,safety
1390,0.001757337270939571,loss,1675,2.588452138329159,pass,2450,0.20215924232545729,walk
2440,0.0017416792462471935,view,1870,2.5765662030848455,purposes,1566,0.20176277622448879, new  business 
683,0.0017323620047440241,details,2349,2.5759755638186435,traders,877,0.20150133329719114,experts
1831,0.0017151488638322686,programs,576,2.5583852703572267,correctly,1455,0.2013605784289404, market  investors 
813,0.0016986931042850748,entry,419,2.5562413829706689,claim,1437,0.20058755736146847,management
2009,0.0016972296117512904,result,557,2.5456454139582116,contracts,1236,0.20032222608693803,investing
1296,0.0016890556856408809,known,1547,2.5444434644312732,national,786,0.1992155809290376,emergency
1841,0.0016716562652896554,properly,779,2.5421165907693855,electronic,1452,0.19894088676628366,market
2423,0.0016712693263703754,various,2398,2.5310543516802286,units,1371,0.19893473661155359,loans
2334,0.0016620899786709245,today,1924,2.5210376332740871,recently,1271,0.19836647967695162,item
2499,0.0016576713064718313,works,2379,2.5149890740323122, type  investment ,1544,0.19803977861003533, mutual  funds 
1195,0.0016482411698334834,information,1422,2.5146591607134607, make  profit ,60,0.19662356209205084,30
2270,0.0016417832811635939,successfully,1147,2.4910913300679671,identify,292,0.19651684534967201, bond  issue 
1979,0.0016380953204937249,report,1085,2.4889620379203405,hard,1702,0.1965022673485359,performs
1658,0.0016342830011679965,package,298,2.4869700075248118,books,745,0.19630940298460325,drop
1559,0.0016236516657690953,needs,517,2.4805841858489264,comprehensive,217,0.19597811649898531, asset  allocation 
2198,0.0016202682668259166,spent,1744,2.451837201876002,political,245,0.19509326965657284,awesome
921,0.0016122631325658329,feel,2284,2.4460092664752908,systems,1744,0.19461966362097752,political
595,0.0016111175710493743,create,388,2.4450377018478449,certificate,175,0.19250286253758656,analysts
976,0.0016110626972774492,following,338,2.4401720808963816, buying  selling ,702,0.1924904433435996,direct
317,0.0016107257399824969,build,607,2.4393277244778702,currencies,2028,0.19225310108148397,right
1258,0.0016054952835050946,involve,167,2.4338404252562613,allowing,1616,0.19203129279184375, open  account 
1110,0.0016030293950909699,highly,2245,2.4154760597700959,street,1730,0.19177513738009805,play
38,0.0016018355804859007, 2012  24 ,333,2.4079673898823377, buy  stock ,465,0.19083826369258036,commission
2283,0.0015943049229531451,sure,492,2.3991008598515418, company  financial ,1112,0.19059339003199313,hired
1249,0.0015804820917234021,investor,2169,2.3967719121715612,smaller,1864,0.190559919958179, purchase  price 
1470,0.0015764942403187986,mature,143,2.3812588432615525,advisor,775,0.19054063135362734,efficient
1869,0.0015521810287963188,purpose,255,2.3741262483231655,bank,783,0.19026083643482322, email  address 
471,0.0015476202975767232,common,324,2.3709331358062622, business  operations ,346,0.18982168000846547,called
1230,0.0015472297039647498,invest,532,2.3674101886263026,connected,1749,0.18924846720070526,portfolios
30,0.0015421918441149297,200,239,2.3664015502858478,available,2465,0.18919418181098985, wealth  management 
2185,0.0015394465158298091,sources,1785,2.3638555432577641,price,0,0.18889012525367144,00
1478,0.0015181283340324997,means,1948,2.3606291265783876,regional,2422,0.18881548529958761,variety
331,0.0015090021109981416, buy  sell ,2023,2.3508177198397404,review,2251,0.18858105100284056,structured
1172,0.0015085374723197058,increased,1705,2.3268996931440622,periods,2186,0.18858004262745828,space
2463,0.001492338003189039,ways,891,2.3211337323039984,extremely,293,0.18813403637632614,bonds
2462,0.0014656596657669225,way,1042,2.3176471187381513, good  chance ,9,0.18744399279531074,100
1791,0.0013939084535756019,primary,2359,2.3096921697691801,treasury,694,0.18727769957470228,differ
712,0.0013855896187562563,discuss,2427,2.299691757722695,ve,1994,0.18652709634926282,research
98,0.0013840737394382795,according,1178,2.2972496949048571,independent,846,0.18628981837727501,examples
2495,0.0013514842757896398,work,2096,2.2896605531367422,sell,2478,0.18623276935683417,wide
1828,0.0013504054947320388,profitable,1598,2.2856335977776387,offer,88,0.18622400527632513,95
1113,0.0013446754302845535,hiring,197,2.2633660532687427,appropriate,1802,0.18527530532139444,probability
2388,0.0013349623444427708,understand,331,2.2568797066799786, buy  sell ,812,0.185047763997266,entrepreneurs
2067,0.0013279978657216994,say,701,2.2509975149695327,difficult,1924,0.18500527397305641,recently
1416,0.0013171936371419125,make,1680,2.2460970921752308,paying,955,0.18490504532712537, financial  services 
2197,0.0013120605731918372,spending,1574,2.237514782920194,normal,1251,0.18443388632488589,investors
280,0.0012998531280848026,better,1275,2.2287644728706972,jobs,1598,0.1826920781968415,offer
1564,0.001280451366855233,new,1020,2.2225491458864641, general  public ,1546,0.18237800458624917,nation
827,0.0012789681755768524,essential,955,2.2014631447079172, financial  services ,1367,0.1812369295032849,llc
546,0.0012703521214941114,consumer,1043,2.191036003203914, good  financial ,472,0.18115164373518952, common  stock 
1825,0.0012702051463745281,profile,2036,2.1896677005584846, risk  management ,964,0.18077295513888275,firms
1119,0.0012593310166516148,holder,904,2.1893447796160577,fair,2234,0.18069409486467794,stockholders
1315,0.0012503909252902978,leads,1742,2.1803438226540517,policy,423,0.18035538571529347,classified
2230,0.0012455455156941502, stock  market ,2147,2.1783006134099665,significant,1545,0.18026227550045085,names
128,0.0012425724863995165,addition,954,2.1745626402440146, financial  planning ,588,0.18019601864325907,coupon
2053,0.0012408692946902287,said,1409,2.1707322649613459,mainly,1356,0.17959495988424934,liquidity
2376,0.0012119417183656094,type,2199,2.1684893105834808,spot,1940,0.17863570688967528,referred
2178,0.0012040841937442507,solution,211,2.1582307882368696,aspect,1918,0.17854017511806661,reasons
2299,0.0012040450474659359,taxes,1752,2.1473404569229801,positions,1763,0.17813806362451159,power
577,0.0012022639882575731,cost,2252,2.1378248595032305,struggling,47,0.17752863926630411,24
293,0.0011927647787447126,bonds,2441,2.1308183143936494,viewed,374,0.17710855928440461,category
2028,0.0011868085990547766,right,2519,2.1285127404985933,zero,2207,0.17688152617692549,stake
2320,0.0011321232007853791,think,978,2.1269173513426627,food,2282,0.1766293454831413,supposed
1769,0.0011103674598594146,predetermined,996,2.1224208675363405,frequently,1415,0.17661750570700274,majority
679,0.0011096566865371994,desire,1863,2.1221682360283634,purchase,1025,0.17581928980382808,generating
1654,0.0011023128624056736,ownership,591,2.0996946931049147,cover,1361,0.17516505787005304,little
2415,0.0011001500082096175, value  asset ,645,2.0992688990786621,decline,1113,0.17493787269627889,hiring
2512,0.0010943759670547796,years,857,2.0985429047693911,exercise,1642,0.17483333003291726,original
1452,0.0010873389807204877,market,2512,2.0961556794911056,years,193,0.17425156565724492,apply
1229,0.0010763170454729499,inventory,1230,2.095071269568634,invest,2382,0.17397149835860043,typical
1025,0.0010718431272088492,generating,1944,2.0860554582136248,regarding,1316,0.17350028853709273,learn
2383,0.0010667559109610147,typically,2382,2.0845889890314386,typical,138,0.17332846316049397,advantages
2314,0.0010494837434998727, term  used ,1099,2.0766782103878483,held,1705,0.17328245461303624,periods
1601,0.0010425100159672648,offerings,584,2.0763988276743421,countries,1948,0.17265434095970122,regional
297,0.0010419789591032407, book  whip ,976,2.0651679112601293,following,2412,0.17184702076469247,valuable
113,0.0010348231470246293,acquisitions,1615,2.0591197269097248,open,981,0.17126506178885068,foreign
